title,price,brand,category,subcategory,imageurls,size,description,id,product_url
Tiara Blue Denim Jumpsuit,4495,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/products/WD062_1.jpg?v=1700658024&width=1000, https://frenchcrown.in/cdn/shop/files/WD062_2_83c4baa0-58ca-44cf-be3e-75e53e465d4e.jpg?v=1700658024&width=1000, https://frenchcrown.in/cdn/shop/products/WD062_2.jpg?v=1691564309&width=1000, https://frenchcrown.in/cdn/shop/products/WD062_4.jpg?v=1691564309&width=1000, https://frenchcrown.in/cdn/shop/products/WD062_5.jpg?v=1691564309&width=1000, https://frenchcrown.in/cdn/shop/products/WD062_6.jpg?v=1691564309&width=1000, https://frenchcrown.in/cdn/shop/products/WD062_7.jpg?v=1691564305&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Channel effortless cool with our Tiara Blue Denim Jumpsuit. This versatile piece combines the timeless appeal of denim with a refreshing Tiara Blue hue. Whether you're going for a casual day out or a stylish evening look, this jumpsuit is the perfect choice. Embrace comfort, style, and versatility with this must-have addition to your wardrobe. Our materials are a group of materials that can range from recycled or organic. Material Type : 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears. Medium weight fabric, ideal for all climates.",125643682,https://frenchcrown.in/products/tiara-blue-denim-jumpsuit-c
Timberwolf Cream with Scorpion Brown Super Soft Premium Cotton Thigh Length Dress,3895,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WD034_1.jpg?v=1700658104&width=1000, https://frenchcrown.in/cdn/shop/files/WD034_2_b59ea2a1-451f-4e06-8435-3cc62740b963.jpg?v=1700658104&width=1000, https://frenchcrown.in/cdn/shop/files/WD034_2.jpg?v=1691560208&width=1000, https://frenchcrown.in/cdn/shop/files/WD034_4.jpg?v=1691560208&width=1000, https://frenchcrown.in/cdn/shop/files/WD034_5.jpg?v=1691560208&width=1000, https://frenchcrown.in/cdn/shop/files/WD034_6.jpg?v=1691560208&width=1000, https://frenchcrown.in/cdn/shop/files/WD034_7.jpg?v=1691560208&width=1000, https://frenchcrown.in/cdn/shop/files/WD034_8.jpg?v=1691560205&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","This fashion piece boasts a delightful combination of warm earthy tones and a cozy, plush texture. The pure cotton fabric provides a super-soft and luxurious feel, while the thigh-length cut exudes a chic and sophisticated look. So what are you waiting for? Take advantage of this amazing piece today and elevate your summer experience to the fullest. Our materials are a group of materials that can range from recycled or organic. Material Type : 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears. Medium weight fabric, ideal for all climates.",536884370,https://frenchcrown.in/products/timberwolf-cream-with-scorpion-brown-super-soft-premium-cotton-thigh-length-dress-b
Timberwolf Gray Jumpsuit,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/products/WD013_1.jpg?v=1700658107&width=1000, https://frenchcrown.in/cdn/shop/files/WD013_2_94ef9436-1ef4-4bc1-a653-9d4819f6e962.jpg?v=1700658107&width=1000, https://frenchcrown.in/cdn/shop/products/WD013_2.jpg?v=1691675926&width=1000, https://frenchcrown.in/cdn/shop/products/WD013_4.jpg?v=1691675926&width=1000, https://frenchcrown.in/cdn/shop/products/WD013_5.jpg?v=1691675926&width=1000, https://frenchcrown.in/cdn/shop/products/WD013_6.jpg?v=1691675926&width=1000, https://frenchcrown.in/cdn/shop/products/WD013_7.jpg?v=1691675926&width=1000, https://frenchcrown.in/cdn/shop/products/WD013_8.jpg?v=1691675926&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Make people stop and stare as you don this beautiful jumpsuit from the French Crown. Tailored using premium lightweight and durable material, it features a v-neckline with a back opening and full sleeves that gives you a bold and chic look. Our materials are a group of materials that can range from recycled or organic. Material Type : Recycle Polyester; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears. Medium weight fabric, ideal for all climates.",782732913,https://frenchcrown.in/products/timberwolf-gray-jumpsuit-a
Timberwolf Gray with Printed Super Soft Premium Cotton Women’s Shirt,3195,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WS066-CC_1.jpg?v=1700658107&width=1000, https://frenchcrown.in/cdn/shop/files/WS066-CC_8.jpg?v=1700658107&width=1000, https://frenchcrown.in/cdn/shop/files/WS066-CC_2.jpg?v=1700631154&width=1000, https://frenchcrown.in/cdn/shop/files/WS066-CC_4.jpg?v=1700631153&width=1000, https://frenchcrown.in/cdn/shop/files/WS066-CC_10.jpg?v=1700631153&width=1000, https://frenchcrown.in/cdn/shop/files/WS066-CC_5.jpg?v=1700631153&width=1000, https://frenchcrown.in/cdn/shop/files/WS066-CC_6.jpg?v=1700631153&width=1000, https://frenchcrown.in/cdn/shop/files/WS066-CC_7.jpg?v=1700631153&width=1000, https://frenchcrown.in/cdn/shop/files/WS066-CC_11.jpg?v=1690894053&width=1000, https://frenchcrown.in/cdn/shop/files/WS066-CC_12.jpg?v=1690894053&width=1000, https://frenchcrown.in/cdn/shop/files/WS066-CC_13.jpg?v=1690894053&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","This unique printed Shirt from French Crown is a stylish and comfortable garment that is perfect for any occasion. Made from slight sheen fabric blended with high-quality cotton, it features a print that adds a touch of elegance to any outfit and fancy plackets that gives an amazing look to the wearer. The super-soft fabric ensures all-day comfort, making it a must-have addition to any wardrobe. Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Premium mother-of-pearl buttons Medium weight fabric, ideal for all climates.",641880514,https://frenchcrown.in/products/timberwolf-gray-with-printed-super-soft-premium-cotton-women-s-shirt-b
Tropical Blue Premium Cotton Designer Shirt,3195,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WS133-WP_5.jpg?v=1762755233&width=1000, https://frenchcrown.in/cdn/shop/files/WS133-WP_3.jpg?v=1762755233&width=1000, https://frenchcrown.in/cdn/shop/files/WS133-WP_4.jpg?v=1762755233&width=1000, https://frenchcrown.in/cdn/shop/files/WS133-WP_2.jpg?v=1762755233&width=1000, https://frenchcrown.in/cdn/shop/files/WS133-WP_6.jpg?v=1701768356&width=1000, https://frenchcrown.in/cdn/shop/files/WS133-WP_7.jpg?v=1701768354&width=1000, https://frenchcrown.in/cdn/shop/files/WS133-WP_8.jpg?v=1701768356&width=1000, https://frenchcrown.in/cdn/shop/files/WS133-WP_9.jpg?v=1701768354&width=1000, https://frenchcrown.in/cdn/shop/files/WS133-WP_10.jpg?v=1701768353&width=1000, https://frenchcrown.in/cdn/shop/files/WS133-WP_12.jpg?v=1701768355&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Elevate your style with our ""Tropical Blue Premium Cotton Designer Shirt."" This exceptional shirt showcases a unique gathering effect that adds an element of sophistication, complemented by a mandarin collar for a touch of elegance. Embrace a fusion of comfort and fashion with this must-have addition to your wardrobe. Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Premium mother-of-pearl buttons Medium weight fabric, ideal for all climates.",536427633,https://frenchcrown.in/products/tropical-blue-premium-cotton-designer-shirt-c
Turquoise Gray Floral Printed Premium Tencel Shirt,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/products/WS049_1.jpg?v=1700658425&width=1000, https://frenchcrown.in/cdn/shop/products/WS049_2_932bf3fa-cd6d-4727-9a1c-5819f636962d.jpg?v=1700658425&width=1000, https://frenchcrown.in/cdn/shop/products/WS049_2.jpg?v=1700629709&width=1000, https://frenchcrown.in/cdn/shop/products/WS049_4.jpg?v=1700629708&width=1000, https://frenchcrown.in/cdn/shop/products/WS049_1_23c34ec6-d6d0-4fe6-be8b-d75e1820d4f4.jpg?v=1700629708&width=1000, https://frenchcrown.in/cdn/shop/products/WS049_5.jpg?v=1700629708&width=1000, https://frenchcrown.in/cdn/shop/products/WS049_6.jpg?v=1700629708&width=1000, https://frenchcrown.in/cdn/shop/products/WS049_7.jpg?v=1700629708&width=1000, https://frenchcrown.in/cdn/shop/products/WS049_4_73fbf726-0eee-43cc-9142-782405f32c89.jpg?v=1679381768&width=1000, https://frenchcrown.in/cdn/shop/products/WS049_5_f056a817-5124-4e3f-baef-b5630f740986.jpg?v=1679381768&width=1000, https://frenchcrown.in/cdn/shop/products/WS049_6_3eb97769-a63c-401c-9106-6d99c5b5a530.jpg?v=1679381768&width=1000, https://frenchcrown.in/cdn/shop/products/WS049_8.jpg?v=1679381768&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","The perfect shirt can give you a stunning look with added style. Look at this amazing floral printed shirt featuring full sleeves with a regular collar. Club it with denim, minimal necklaces and sneakers for a cute and chic attire for your next date night! Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. Tencel Fabric: It is a form of rayon. It consists of cellulose fibre, made from dissolving pulp and then reconstituting it by dry jet wet spinning.  A sustainable fabric because it is made from sustainable sources and therefore it is biodegradable. It can be blended with other fabrics. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Tencel weave; Gentle on skin, Color retention, long lasting softness, Flexible Versatile Medium weight fabric. Made for all climates. Tencel Fabric: It is a form of rayon. It consists of cellulose fibre, made from dissolving pulp and then reconstituting it by dry jet wet spinning.  A sustainable fabric because it is made from sustainable sources and therefore it is biodegradable. It can be blended with other fabrics. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Tencel weave; Gentle on skin, Color retention, long lasting softness, Flexible Versatile Medium weight fabric. Made for all climates.",669255549,https://frenchcrown.in/products/turquoise-gray-floral-printed-premium-tencel-shirt-a
Venus Gray and Tealish Black Flannel Plaid Crop Shirt,1995,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WS121-BLK-WP077_3.jpg?v=1701750246&width=1000, https://frenchcrown.in/cdn/shop/files/WS121-BLK-WP077_2.jpg?v=1701750246&width=1000, https://frenchcrown.in/cdn/shop/files/WS121-BLK-WP077_4.jpg?v=1701696943&width=1000, https://frenchcrown.in/cdn/shop/files/WS121-BLK-WP077_5.jpg?v=1701696942&width=1000, https://frenchcrown.in/cdn/shop/files/WS121-BLK-WP077_6.jpg?v=1701696942&width=1000, https://frenchcrown.in/cdn/shop/files/WS121-BLK-WP077_7.jpg?v=1701696943&width=1000, https://frenchcrown.in/cdn/shop/files/WS121-BLK-WP077_8.jpg?v=1702470353&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Revamp your everyday style with our Venus Gray and Tealish Black Flannel Plaid Crop Shirt. This trendy crop shirt, adorned with a timeless plaid pattern, instantly adds a touch of sophistication to your casual ensemble. Get ready to make a chic fashion statement effortlessly. Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Premium mother-of-pearl buttons Medium weight fabric, ideal for all climates.",521920521,https://frenchcrown.in/products/venus-gray-and-tealish-black-flannel-plaid-crop-shirt-c
Verdigris Green Multicolour Printed Premium Tencel Shirt,3195,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/products/WS050-BLE_1.jpg?v=1700658640&width=1000, https://frenchcrown.in/cdn/shop/products/W50-BLK_2.jpg?v=1700658640&width=1000, https://frenchcrown.in/cdn/shop/products/WS050-BLE_2.jpg?v=1700629741&width=1000, https://frenchcrown.in/cdn/shop/products/WS050-BLE_4.jpg?v=1700629741&width=1000, https://frenchcrown.in/cdn/shop/products/W50-BLK_4.jpg?v=1700629741&width=1000, https://frenchcrown.in/cdn/shop/products/WS050-BLE_5.jpg?v=1700629741&width=1000, https://frenchcrown.in/cdn/shop/products/WS050-BLE_6.jpg?v=1700629741&width=1000, https://frenchcrown.in/cdn/shop/products/WS050-BLE_7.jpg?v=1700629741&width=1000, https://frenchcrown.in/cdn/shop/products/WS050-BLE_8.jpg?v=1700629741&width=1000, https://frenchcrown.in/cdn/shop/products/WS050-BLE_9.jpg?v=1700629741&width=1000, https://frenchcrown.in/cdn/shop/products/WS050-BLE_10.jpg?v=1700629741&width=1000, https://frenchcrown.in/cdn/shop/products/WS050-BLE_11.jpg?v=1700629741&width=1000, https://frenchcrown.in/cdn/shop/products/WS050-BLE_12.jpg?v=1700629741&width=1000, https://frenchcrown.in/cdn/shop/products/WS050-BLE_13.jpg?v=1700629741&width=1000, https://frenchcrown.in/cdn/shop/products/WS050-BLE_14.jpg?v=1700629741&width=1000, https://frenchcrown.in/cdn/shop/products/W50-BLK_1.jpg?v=1700629741&width=1000, https://frenchcrown.in/cdn/shop/products/W50-BLK_5.jpg?v=1691223111&width=1000, https://frenchcrown.in/cdn/shop/products/W50-BLK_6.jpg?v=1691223111&width=1000, https://frenchcrown.in/cdn/shop/products/WS050-BLE_15.jpg?v=1691223111&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","The perfect shirt can give you a stunning look with added style. Look at this amazing printed shirt featuring full sleeves with a regular collar. Club it with denim, minimal necklaces and sneakers for a cute and chic attire for your next date night! Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. Tencel Fabric: It is a form of rayon. It consists of cellulose fibre, made from dissolving pulp and then reconstituting it by dry jet wet spinning.  A sustainable fabric because it is made from sustainable sources and therefore it is biodegradable. It can be blended with other fabrics. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Tencel weave; Gentle on skin, Color retention, long lasting softness, Flexible Versatile Medium weight fabric. Made for all climates. Tencel Fabric: It is a form of rayon. It consists of cellulose fibre, made from dissolving pulp and then reconstituting it by dry jet wet spinning.  A sustainable fabric because it is made from sustainable sources and therefore it is biodegradable. It can be blended with other fabrics. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Tencel weave; Gentle on skin, Color retention, long lasting softness, Flexible Versatile Medium weight fabric. Made for all climates.",158658473,https://frenchcrown.in/products/verdigris-green-multicolour-printed-premium-tencel-shirt-a
Waikawa Blue and Martini Gray Denim Top,3895,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/products/WTP054_1.jpg?v=1700658722&width=1000, https://frenchcrown.in/cdn/shop/files/WTP054_2_daecd0d2-e1e1-4c2a-ad5f-752901cfda9a.jpg?v=1700658722&width=1000, https://frenchcrown.in/cdn/shop/products/WTP054_2.jpg?v=1691563091&width=1000, https://frenchcrown.in/cdn/shop/products/WTP054_4.jpg?v=1691563091&width=1000, https://frenchcrown.in/cdn/shop/products/WTP054_5.jpg?v=1691563091&width=1000, https://frenchcrown.in/cdn/shop/products/WTP054_6.jpg?v=1691563091&width=1000, https://frenchcrown.in/cdn/shop/products/WTP054_7.jpg?v=1691563090&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Unleash your style with our Waikawa Blue and Martini Gray Denim Top. This trendy top combines the boldness of Waikawa Blue with the sophistication of Martini Gray, creating a captivating color combination. Crafted with attention to detail, it effortlessly adds a touch of modern flair to your ensemble with its beautifully red stitched design. Elevate your fashion game with this chic and versatile piece. Our materials are a group of materials that can range from recycled or organic. Material Type : 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears. Medium weight fabric, ideal for all climates.",361604377,https://frenchcrown.in/products/waikawa-blue-and-martini-gray-denim-top-c
Waikawa Blue Multicolour Embroidered Denim Top,3895,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/products/WTP055_1.jpg?v=1700658726&width=1000, https://frenchcrown.in/cdn/shop/files/WTP055_2_14f07e05-4bd4-4a20-9e71-791043687b24.jpg?v=1700658726&width=1000, https://frenchcrown.in/cdn/shop/products/WTP055_2.jpg?v=1691563254&width=1000, https://frenchcrown.in/cdn/shop/products/WTP055_4.jpg?v=1691563254&width=1000, https://frenchcrown.in/cdn/shop/products/WTP055_5.jpg?v=1691563254&width=1000, https://frenchcrown.in/cdn/shop/products/WTP055_6.jpg?v=1691563254&width=1000, https://frenchcrown.in/cdn/shop/products/WTP055_7.jpg?v=1691563252&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","Elevate your style with our Waikawa Blue Multicolour embroidered Denim Top, featuring a trendy flap pocket. This chic top showcases a captivating multicolour embroidered design, adding a vibrant and playful touch to the cool Waikawa Blue denim. Crafted with attention to detail, it effortlessly combines fashion and functionality. Upgrade your wardrobe with this versatile and trendy piece. Our materials are a group of materials that can range from recycled or organic. Material Type : 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears. Medium weight fabric, ideal for all climates.",244405165,https://frenchcrown.in/products/waikawa-blue-multicolour-embroidered-denim-top-c
Wenge Brown with Turkey Cream Paisley Printed Premium Cotton Shirt,3195,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/products/WS001-BLK_1.jpg?v=1700658801&width=1000, https://frenchcrown.in/cdn/shop/products/WS001-BLK_2.jpg?v=1700658801&width=1000, https://frenchcrown.in/cdn/shop/products/WS001-BLK_4.jpg?v=1691223004&width=1000, https://frenchcrown.in/cdn/shop/products/WS001-BLK_1_2836ebb0-d79e-4fd1-acd0-71987c142ccc.jpg?v=1691655302&width=1000, https://frenchcrown.in/cdn/shop/products/WS001-BLK_5.jpg?v=1691655302&width=1000, https://frenchcrown.in/cdn/shop/products/WS001-BLK_6.jpg?v=1691655302&width=1000, https://frenchcrown.in/cdn/shop/products/WS001-BLK_2_7bdb0809-1733-4236-94b8-85d9c49681cf.jpg?v=1691223004&width=1000, https://frenchcrown.in/cdn/shop/products/WS001-BLK_4_b6c12b3b-1b52-4751-a617-043293a8eae5.jpg?v=1691223004&width=1000, https://frenchcrown.in/cdn/shop/products/WS001-BLK_5_0b9129ee-b70c-4ca2-a36e-7f4381c43ecd.jpg?v=1691223004&width=1000, https://frenchcrown.in/cdn/shop/products/WS001-BLK_6_6582cbf3-effa-4ef4-89cc-ddf3a92f2e73.jpg?v=1691223004&width=1000, https://frenchcrown.in/cdn/shop/products/WS001-BLK_7.jpg?v=1691223004&width=1000","XS / 32, S / 34, M / 36, L / 38, XL / 40, XXL / 42","A women's printed shirt is a great way to add a touch of style to any outfit. This motif shirt from French Crown  is tailored in 100% pure cotton. Women's printed shirts are perfect for both casual and formal events, and can be dressed up or down depending on the occasion. They look great with jeans, shorts, skirts, and dress pants, and can be paired with a variety of accessories to complete the look. Cotton is a breathable, lightweight fabric that is comfortable to wear year-round. It is also a great fabric for layering, allowing you to easily transition from one season to the next. Fused collar and cuffs, collar stand and flat felled side seams provide structure and stability to all our shirts. 100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention. Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it disappears Premium mother-of-pearl buttons Medium weight fabric, ideal for all climates.",948399178,https://frenchcrown.in/products/wenge-brown-with-turkey-cream-paisley-printed-premium-cotton-shirt-a
Women’s Skinny Fit Akaroa Beige Rinse Wash Stretchable Denim,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-025_8.jpg?v=1755784197&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-025_2.jpg?v=1755784197&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-025_9.jpg?v=1699603246&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-025_10.jpg?v=1699603244&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-025_11.jpg?v=1699603247&width=1000","26, 28, 30, 32, 34, 36","Life is too short for boring outfits. Women’s Skinny Fit Akaroa Beige Rinse Wash Stretchable Denim is the versatile piece your wardrobe has been missing. Show the world your unique style with this gorgeous shade, perfect for relaxed get-togethers, coffee dates, and more. With this, add a touch of warmth and style to your casual outfit. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",339375263,https://frenchcrown.in/products/women-s-skinny-fit-akaroa-beige-rinse-wash-stretchable-denim-a
Women’s Skinny Fit Amethyst Lavender Rinse Wash Ankle Length Stretchable Denim,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-026_6.jpg?v=1755783623&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-026_2.jpg?v=1755783623&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-026_7.jpg?v=1699603251&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-026_8.jpg?v=1699603251&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-026_9.jpg?v=1699603253&width=1000","26, 28, 30, 32, 34, 36","When it comes to casual outfits, there's no need to compromise on style. Our Women's Skinny Fit Amethyst Lavender Rinse Wash Ankle Length Stretchable Denim offers a serene, pastel hue that's both calming and fashion-forward. Wear them for a leisurely day in the park or a fun shopping spree – these jeans will keep you stylish and comfortable all day long. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",358588688,https://frenchcrown.in/products/women-s-skinny-fit-amethyst-lavender-rinse-wash-ankle-length-stretchable-denim-a
Women’s Skinny Fit Bronco Brown Stone Wash Stretchable Denim,1995,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-027_6.jpg?v=1755783086&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-027_2.jpg?v=1755783086&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-027_7.jpg?v=1699603256&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-027_8.jpg?v=1699603258&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-027_9.jpg?v=1699603258&width=1000","26, 28, 30, 32, 34, 36","Are you ready to add a dash of rebellion to your style? Our Women’s Skinny Fit Bronco Brown Stone Wash Stretchable Denim is here to help you do just that. The striking Brown hue exudes confidence and individuality, making it the ideal choice for a night out with friends or a laid-back dinner party. These Stretchable jeans boast top-notch comfort with their elastic bottom ends, ensuring you feel both relaxed and stylish. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",570410073,https://frenchcrown.in/products/women-s-skinny-fit-bronco-brown-stone-wash-stretchable-denim-a
Women’s Skinny Fit Burnt Umber Red Rinse Wash Stretchable Denim,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-030_7.jpg?v=1755782970&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-030_2.jpg?v=1755782970&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-030_8.jpg?v=1699603274&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-030_9.jpg?v=1699603273&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-030_10.jpg?v=1699603276&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-030_11.jpg?v=1699603276&width=1000","26, 28, 30, 32, 34, 36","Enhance your wardrobe with Women's Skinny Fit Burnt Umber Red Rinse Wash Stretchable Denim, thoughtfully designed with multiple pockets for added convenience. These jeans effortlessly combine fashion and functionality, making them the perfect choice for your everyday needs. Whether you're heading out with friends or going on a formal date, these Stretchable denim jeans are perfect for all your important outings. Classic silhouette. Cargo Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",163607491,https://frenchcrown.in/products/women-s-skinny-fit-burnt-umber-red-rinse-wash-stretchable-denim-a
Women’s Skinny Fit Byzantium Purple Rinse Wash Ankle Length Stretchable Denim,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-029_8.jpg?v=1755784051&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-029_2.jpg?v=1755784051&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-029_9.jpg?v=1699603267&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-029_10.jpg?v=1699603270&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-029_11.jpg?v=1699603267&width=1000","26, 28, 30, 32, 34, 36","Are you ready to add a dash of rebellion to your style? Our Women's Skinny Fit Byzantium Purple Rinse Wash Ankle Length Stretchable Denim is here to help you do just that. The striking purple hue exudes confidence and individuality, making it the ideal choice for a night out with friends or a laid-back dinner party. These Stretchable jeans will make you feel like the star of your own show. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",222242077,https://frenchcrown.in/products/women-s-skinny-fit-byzantium-purple-rinse-wash-ankle-length-stretchable-denim-a
Women’s Skinny Fit Dust Storm Beige Rinse Wash Stretchable Denim,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-028_7.jpg?v=1755784060&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-028_2.jpg?v=1755784060&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-028_8.jpg?v=1699603264&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-028_9.jpg?v=1699603265&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-028_10.jpg?v=1699603264&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-028_11.jpg?v=1699603265&width=1000","26, 28, 30, 32, 34, 36","Enhance your wardrobe with Women's Skinny Fit Dust Storm Beige Rinse Wash Stretchable Denim, thoughtfully designed with multiple pockets for added convenience. These jeans effortlessly combine fashion and functionality, making them the perfect choice for your everyday needs. Whether you're heading out with friends or going on a formal date, these Stretchable denim jeans are perfect for all your important outings. Classic silhouette. Cargo Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",128316580,https://frenchcrown.in/products/women-s-skinny-fit-dust-storm-beige-rinse-wash-stretchable-denim-a
