title,price,story_description,category,sub_category,image_urls,size_title,size,description,id
Shakespeare Blue Leaves Printed Patchwork Premium Cotton Designer Kurta Shirt,"1,997"," Story Get ready to steal the spotlight at beaches and barbecues with our Shakespeare Blue Leaves
Printed Patch Work Premium Cotton Designer Kurta Shirt! This exquisite piece blends the timeless
charm of Shakespeare blue base with leaf prints and intricate patchwork detailing. Made from premium
cotton, it offers a breezy and comfortable fit, perfect for those sun-soaked adventures. Embrace the
fusion of style and relaxation in this beach-to-barbecue essential!",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/5626-KS-E111_1_10321_360x.jpg?v=1689069512, https://frenchcrown.in/cdn/shop/files/5626-KS-E111_1_10321_800x.jpg?v=1689069512, https://frenchcrown.in/cdn/shop/files/5626-KS-E111_2_10321_800x.jpg?v=1689069514, https://frenchcrown.in/cdn/shop/files/5626-KS-E111_4_10321_800x.jpg?v=1689580296, https://frenchcrown.in/cdn/shop/files/5626-KS-E111_5_10321_800x.jpg?v=1689580296, https://frenchcrown.in/cdn/shop/files/5626-KS-E111_6_10321_800x.jpg?v=1689580296, https://frenchcrown.in/cdn/shop/files/5626-KS-E111_7_10321_800x.jpg?v=1689580296, https://frenchcrown.in/cdn/shop/files/5626-KS-E111_8_10321_800x.jpg?v=1689580296, https://frenchcrown.in/cdn/shop/files/5626-KS-E111_9_10321_800x.jpg?v=1689580296, https://frenchcrown.in/cdn/shop/files/5626-KS-E111_10_10321_800x.jpg?v=1689580296",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Get ready to steal the spotlight at beaches and barbecues with our Shakespeare Blue Leaves Printed
Patch Work Premium Cotton Designer Kurta Shirt! This exquisite piece blends the timeless charm of
Shakespeare blue base with leaf prints and intricate patchwork detailing. Made from premium cotton,
it offers a breezy and comfortable fit, perfect for those sun-soaked adventures. Embrace the fusion
of style and relaxation in this beach-to-barbecue essential!100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttonsPoplin weave:  Tightly woven fabric with a very simple over-under
weave and very little sheen, which makes it nice and professional. Poplins are great for guys
looking for as little texture as possible in their fabrics. They are generally a thinner, lighter
and Breathable fabric.Medium weight fabric, Made for all climates.
Poplin weave:  Tightly woven fabric with a very simple over-under weave and very little sheen, which
makes it nice and professional. Poplins are great for guys looking for as little texture as possible
in their fabrics. They are generally a thinner, lighter and Breathable fabric.
Medium weight fabric, Made for all climates.",1689069512
Chamelot Pink and Biscay Blue Hand Painted Dobby Premium Giza Cotton Designer Shirt,"2,997"," Story Experience the epitome of artistic expression with the Chamelot Pink and Biscay Blue
Hand-Painted Dobby Premium Giza Cotton Designer Shirt! This captivating masterpiece features
intricate hand-painted design in a harmonious blend of Camelot pink and biscay blue. Crafted from
premium Giza cotton, it offers a luxurious feel against your skin. Get ready to turn heads and make
a bold fashion statement with this perfect work of art. Elevate your style game and embrace the
artistry within!",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/6021-ART_1_10320_360x.jpg?v=1689227687, https://frenchcrown.in/cdn/shop/files/6021-ART_1_10320_800x.jpg?v=1689227687, https://frenchcrown.in/cdn/shop/files/6021-ART_2_10320_800x.jpg?v=1689227685, https://frenchcrown.in/cdn/shop/files/6021-ART_4_10320_800x.jpg?v=1689227688, https://frenchcrown.in/cdn/shop/files/6021-ART_5_10320_800x.jpg?v=1689227688, https://frenchcrown.in/cdn/shop/files/6021-ART_6_10320_800x.jpg?v=1689227685, https://frenchcrown.in/cdn/shop/files/6021-ART_7_10320_800x.jpg?v=1689227686, https://frenchcrown.in/cdn/shop/files/6021-ART_8_10320_800x.jpg?v=1689227687, https://frenchcrown.in/cdn/shop/files/6021-ART_9_10320_800x.jpg?v=1689227686, https://frenchcrown.in/cdn/shop/files/6021-ART_10_10320_800x.jpg?v=1689227687",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Experience the epitome of artistic expression with the Chamelot Pink and Biscay Blue Hand-Painted
Dobby Premium Giza Cotton Designer Shirt! This captivating masterpiece features intricate hand-
painted design in a harmonious blend of Camelot pink and biscay blue. Crafted from premium Giza
cotton, it offers a luxurious feel against your skin. Get ready to turn heads and make a bold
fashion statement with this perfect work of art. Elevate your style game and embrace the artistry
within!100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Dobby weave; Requiring a special loom attachment, have small, geometric, textured, frequently
repeated woven-in designs.
Medium weight fabric. Made for all climates.
This shirt is suitable for dry washing
The hand-Painted design may vary slightly as shown in the picture",1689227687
Rhino Blue with Cranberry Pink Multicolour Bohemian Printed Super Soft Premium Cotton Shirt,"2,997"," Story Shirts like these are a party saviour! Featuring a spread collar with a trendy bohemian
printed design, this shirt is ideal for those looking to make a fashion statement while maintaining
a classic and timeless look. Pair it with jeans and sneakers or chinos and polished loafers and
you’re all set to hit the dance floor!",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/products/9300-BLK_1_360x.jpg?v=1678447702, https://frenchcrown.in/cdn/shop/products/9300-BLK_1_800x.jpg?v=1678447702, https://frenchcrown.in/cdn/shop/products/9300-BLK_2_800x.jpg?v=1678447702, https://frenchcrown.in/cdn/shop/products/9300-BLK_4_800x.jpg?v=1678447702, https://frenchcrown.in/cdn/shop/products/9300-BLK_5_800x.jpg?v=1678447702, https://frenchcrown.in/cdn/shop/products/9300-BLK_6_800x.jpg?v=1678447702, https://frenchcrown.in/cdn/shop/products/9300-BLK_7_800x.jpg?v=1678447702, https://frenchcrown.in/cdn/shop/products/9300-BLK_8_800x.jpg?v=1678447702, https://frenchcrown.in/cdn/shop/products/ShirtCorel_aaea4cff-d377-43eb-9c70-ede8fae32df6_800x.jpg?v=1678447702",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Shirts like these are a party saviour! Featuring a spread collar with a trendy bohemian printed
design, this shirt is ideal for those looking to make a fashion statement while maintaining a
classic and timeless look. Pair it with jeans and sneakers or chinos and polished loafers and you’re
all set to hit the dance floor!100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1678447702
Dartmouth Green With Boho Printed Super Soft Premium Cotton Shirt,"3,097"," Story This amazing boho print Shirt from French Crown is a stunning blend of style and comfort. Its
slight sheen fabric adds a touch of sophistication, while the premium cotton material ensures
maximum softness against your skin. The outstanding boho printed design and regular spread collar
makes it a versatile addition to any premium wardrobe. So what are you waiting for? Grab this
amazing piece ASAP!",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/products/9787-GR_1_360x.jpg?v=1681559172, https://frenchcrown.in/cdn/shop/products/9787-GR_1_800x.jpg?v=1681559172, https://frenchcrown.in/cdn/shop/products/9787-GR_2_800x.jpg?v=1681559171, https://frenchcrown.in/cdn/shop/products/9787-GR_4_800x.jpg?v=1681559170, https://frenchcrown.in/cdn/shop/products/9787-GR_5_800x.jpg?v=1681559170, https://frenchcrown.in/cdn/shop/products/9787-GR_6_800x.jpg?v=1681559171, https://frenchcrown.in/cdn/shop/products/9787-GR_7_800x.jpg?v=1681559172, https://frenchcrown.in/cdn/shop/products/9787-GR_9_800x.jpg?v=1681559172, https://frenchcrown.in/cdn/shop/products/ShirtCorel_034441b8-a3dc-4de1-ad6a-3c6207397e4a_800x.jpg?v=1681906643",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"This amazing boho print Shirt from French Crown is a stunning blend of style and comfort. Its slight
sheen fabric adds a touch of sophistication, while the premium cotton material ensures maximum
softness against your skin. The outstanding boho printed design and regular spread collar makes it a
versatile addition to any premium wardrobe. So what are you waiting for? Grab this amazing piece
ASAP!100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1681559172
Jade Black with Funky Teddy Patch Work Premium Cotton Designer Shirt,"2,497"," Story The Jade Black color provides a sleek and sophisticated backdrop for the funky teddy
patchwork, adding a touch of whimsy and uniqueness to the overall design. Each patch has been
meticulously crafted, showcasing vibrant colors and intricate details, bringing the teddy bears to
life. Embrace your inner creativity and showcase your individuality with our Jade Black with Funky
Teddy Patchwork Premium Cotton Designer Shirt. Stand out from the crowd and let your personality
shine through with this playful and eye-catching piece that is sure to turn heads.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/10186-BLK-E086-01_1_360x.jpg?v=1688962597, https://frenchcrown.in/cdn/shop/files/10186-BLK-E086-01_1_800x.jpg?v=1688962597, https://frenchcrown.in/cdn/shop/files/10186-BLK-E086-01_2_800x.jpg?v=1688962597, https://frenchcrown.in/cdn/shop/files/10186-BLK-E086-01_4_800x.jpg?v=1688962597, https://frenchcrown.in/cdn/shop/files/10186-BLK-E086-01_5_800x.jpg?v=1688962597, https://frenchcrown.in/cdn/shop/files/10186-BLK-E086-01_6_800x.jpg?v=1688962597, https://frenchcrown.in/cdn/shop/files/10186-BLK-E086-01_7_800x.jpg?v=1688962597, https://frenchcrown.in/cdn/shop/files/10186-BLK-E086-01_8_800x.jpg?v=1688962597, https://frenchcrown.in/cdn/shop/files/ShirtCorel_6e251ba2-c6b3-4bd5-8f69-4b0f25607453_800x.jpg?v=1688962597",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"The Jade Black color provides a sleek and sophisticated backdrop for the funky teddy patchwork,
adding a touch of whimsy and uniqueness to the overall design. Each patch has been meticulously
crafted, showcasing vibrant colors and intricate details, bringing the teddy bears to life. Embrace
your inner creativity and showcase your individuality with our Jade Black with Funky Teddy Patchwork
Premium Cotton Designer Shirt. Stand out from the crowd and let your personality shine through with
this playful and eye-catching piece that is sure to turn heads.100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling, greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Twill: Twill is made by weaving twin horizontal threads under and over vertical threads to create a
distinctive diagonal pattern. Twill fabric is soft and thick, resistant to creases and easy to iron.
It also drapes very well, producing a smart result.
Medium weight fabric. Made for all climates.",1688962597
Claret Red Dobby Textured Premium Giza Cotton Shirt,"3,497"," Story Step into sophistication with our Claret Red Dobby Textured Premium Giza Cotton Shirt. The
rich claret red color combined with the textured fabric creates an exquisite and refined look.
Crafted from premium Giza cotton, it offers exceptional comfort and style. Elevate your wardrobe
with this timeless and elegant piece.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/10245-MN_4_360x.jpg?v=1688983063, https://frenchcrown.in/cdn/shop/files/10245-MN_4_800x.jpg?v=1688983063, https://frenchcrown.in/cdn/shop/files/10245-MN_2_800x.jpg?v=1688983063, https://frenchcrown.in/cdn/shop/files/10245-MN_5_800x.jpg?v=1688983063, https://frenchcrown.in/cdn/shop/files/10245-MN_1_800x.jpg?v=1688983063, https://frenchcrown.in/cdn/shop/files/10245-MN_6_800x.jpg?v=1688983063, https://frenchcrown.in/cdn/shop/files/10245-MN_7_800x.jpg?v=1688983063, https://frenchcrown.in/cdn/shop/files/10245-MN_8_800x.jpg?v=1688983063, https://frenchcrown.in/cdn/shop/files/10245-MN_9_800x.jpg?v=1688983063, https://frenchcrown.in/cdn/shop/files/10245-MN_11_800x.jpg?v=1688983063, https://frenchcrown.in/cdn/shop/files/ShirtCorel_e96ae4a5-c45e-4520-895c-207893c17354_800x.jpg?v=1688983063",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Step into sophistication with our Claret Red Dobby Textured Premium Giza Cotton Shirt. The rich
claret red color combined with the textured fabric creates an exquisite and refined look. Crafted
from premium Giza cotton, it offers exceptional comfort and style. Elevate your wardrobe with this
timeless and elegant piece.100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Dobby weave; Requiring a special loom attachment, have small, geometric, textured, frequently
repeated woven-in designs.
Medium weight fabric. Made for all climates.",1688983063
Baltic Navy Blue and White Twill Checkered Premium Cotton Shirt,"3,497"," Story Refine your style with our Baltic Navy Blue and White Twill Checkered Premium Cotton Shirt.
This exquisite piece showcases a classic checkered pattern in a captivating combination of Navy Blue
and White. The button-down collar adds a touch of sophistication and versatility, making it suitable
for both formal and casual occasions. Crafted from premium cotton, it offers exceptional comfort and
durability. Elevate your wardrobe with this timeless and refined shirt.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/10217-BD-BLE_1_360x.jpg?v=1688977595, https://frenchcrown.in/cdn/shop/files/10217-BD-BLE_1_800x.jpg?v=1688977595, https://frenchcrown.in/cdn/shop/files/10217-BD-BLE_2_800x.jpg?v=1688977595, https://frenchcrown.in/cdn/shop/files/10217-BD-BLE_4_800x.jpg?v=1688977595, https://frenchcrown.in/cdn/shop/files/10217-BD-BLE_5_800x.jpg?v=1688977595, https://frenchcrown.in/cdn/shop/files/10217-BD-BLE_6_800x.jpg?v=1688977595, https://frenchcrown.in/cdn/shop/files/10217-BD-BLE_7_800x.jpg?v=1688977595, https://frenchcrown.in/cdn/shop/files/10217-BD-BLE_8_800x.jpg?v=1688977595, https://frenchcrown.in/cdn/shop/files/10217-BD-BLE_10_800x.jpg?v=1688977595, https://frenchcrown.in/cdn/shop/files/ShirtCorelBD_c9c73232-4318-433d-a08b-a12dd58b913d_800x.jpg?v=1688977595",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Refine your style with our Baltic Navy Blue and White Twill Checkered Premium Cotton Shirt. This
exquisite piece showcases a classic checkered pattern in a captivating combination of Navy Blue and
White. The button-down collar adds a touch of sophistication and versatility, making it suitable for
both formal and casual occasions. Crafted from premium cotton, it offers exceptional comfort and
durability. Elevate your wardrobe with this timeless and refined shirt.100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling, greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Twill: Twill is made by weaving twin horizontal threads under and over vertical threads to create a
distinctive diagonal pattern. Twill fabric is soft and thick, resistant to creases and easy to iron.
It also drapes very well, producing a smart result.
Medium weight fabric. Made for all climates.",1688977595
Bright White Geometric Pattern Printed Super Soft Premium Cotton Shirt,"2,897"," Story Are you in search of a stylish and comfortable shirt that will make you stand out from the
crowd? Look no further than our Bright White Geometric Pattern Printed Super Soft Premium Cotton
Shirt. This shirt is the epitome of fashion-forward design and unmatched comfort, making it a
perfect addition to your wardrobe. Make a bold fashion statement with our Bright White Geometric
Pattern Printed Super Soft Premium Cotton Shirt.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/10258-BLE_1_360x.jpg?v=1688984264, https://frenchcrown.in/cdn/shop/files/10258-BLE_1_800x.jpg?v=1688984264, https://frenchcrown.in/cdn/shop/files/10258-BLE_2_800x.jpg?v=1688984264, https://frenchcrown.in/cdn/shop/files/10258-BLE_4_800x.jpg?v=1688984264, https://frenchcrown.in/cdn/shop/files/10258-BLE_5_800x.jpg?v=1688984264, https://frenchcrown.in/cdn/shop/files/10258-BLE_6_800x.jpg?v=1688984264, https://frenchcrown.in/cdn/shop/files/10258-BLE_7_800x.jpg?v=1688984264, https://frenchcrown.in/cdn/shop/files/10258-BLE_8_800x.jpg?v=1688984264, https://frenchcrown.in/cdn/shop/files/10258-BLE_9_800x.jpg?v=1688984264, https://frenchcrown.in/cdn/shop/files/10258-BLE_11_800x.jpg?v=1688984264, https://frenchcrown.in/cdn/shop/files/ShirtCorel_a283f560-47ab-4f4a-b2e7-5b33f21cf8ed_800x.jpg?v=1688984264",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Are you in search of a stylish and comfortable shirt that will make you stand out from the crowd?
Look no further than our Bright White Geometric Pattern Printed Super Soft Premium Cotton Shirt.
This shirt is the epitome of fashion-forward design and unmatched comfort, making it a perfect
addition to your wardrobe. Make a bold fashion statement with our Bright White Geometric Pattern
Printed Super Soft Premium Cotton Shirt.100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttonsPoplin weave:  Tightly woven fabric with a very simple over-under
weave and very little sheen, which makes it nice and professional. Poplins are great for guys
looking for as little texture as possible in their fabrics. They are generally a thinner, lighter
and Breathable fabric.Medium weight fabric, Made for all climates.
Poplin weave:  Tightly woven fabric with a very simple over-under weave and very little sheen, which
makes it nice and professional. Poplins are great for guys looking for as little texture as possible
in their fabrics. They are generally a thinner, lighter and Breathable fabric.
Medium weight fabric, Made for all climates.",1688984264
Bright White with Bronzetone Brown Square Printed Super Soft Premium Cotton Shirt,"2,897"," Story Experience the perfect blend of style and comfort with the Bright White with Bronzetone Brown
Square Printed Shirt. Crafted with premium cotton fabric, this shirt offers a luxurious feel against
your skin. Elevate your wardrobe with this stylish and comfortable shirt.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/10257-BD_4_360x.jpg?v=1688984121, https://frenchcrown.in/cdn/shop/files/10257-BD_4_800x.jpg?v=1688984121, https://frenchcrown.in/cdn/shop/files/10257-BD_2_800x.jpg?v=1688984121, https://frenchcrown.in/cdn/shop/files/10257-BD_5_800x.jpg?v=1688984121, https://frenchcrown.in/cdn/shop/files/10257-BD_1_800x.jpg?v=1688984121, https://frenchcrown.in/cdn/shop/files/10257-BD_6_800x.jpg?v=1688984121, https://frenchcrown.in/cdn/shop/files/10257-BD_7_800x.jpg?v=1688984121, https://frenchcrown.in/cdn/shop/files/10257-BD_8_800x.jpg?v=1688984121, https://frenchcrown.in/cdn/shop/files/10257-BD_9_800x.jpg?v=1688984121, https://frenchcrown.in/cdn/shop/files/10257-BD_11_800x.jpg?v=1688984121, https://frenchcrown.in/cdn/shop/files/ShirtCorelBD_83e0d717-d497-4e98-8da4-9a4097acdf48_800x.jpg?v=1688984121",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Experience the perfect blend of style and comfort with the Bright White with Bronzetone Brown Square
Printed Shirt. Crafted with premium cotton fabric, this shirt offers a luxurious feel against your
skin. Elevate your wardrobe with this stylish and comfortable shirt.100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1688984121
Thulian Pink with Black Polka Dot Textured Dobby Premium Giza Cotton Shirt,"2,697"," Story Unleash your star sign style with French Crown's Thulian Pink with Black Polka dot Textured
Premium Giza Cotton Shirt. Its striking texture captures the essence of your zodiac sign. Made with
premium Giza cotton, it's light, breezy, and irresistible. Make a statement with this trendy and
unique shirt that promises to elevate your casual wardrobe game. Don't miss out on this starry
delight!",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/10252_1_360x.jpg?v=1688984248, https://frenchcrown.in/cdn/shop/files/10252_1_800x.jpg?v=1688984248, https://frenchcrown.in/cdn/shop/files/10252_2_800x.jpg?v=1688984248, https://frenchcrown.in/cdn/shop/files/10252_4_800x.jpg?v=1688984248, https://frenchcrown.in/cdn/shop/files/10252_5_800x.jpg?v=1688984248, https://frenchcrown.in/cdn/shop/files/10252_6_800x.jpg?v=1688984248, https://frenchcrown.in/cdn/shop/files/10252_7_800x.jpg?v=1688984248, https://frenchcrown.in/cdn/shop/files/10252_8_800x.jpg?v=1688984248, https://frenchcrown.in/cdn/shop/files/10252_9_800x.jpg?v=1688984248, https://frenchcrown.in/cdn/shop/files/10252_11_800x.jpg?v=1688984248, https://frenchcrown.in/cdn/shop/files/ShirtCorel_2a4f987a-2ad3-4ae4-a84b-20071773973d_800x.jpg?v=1688984248",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Unleash your star sign style with French Crown's Thulian Pink with Black Polka dot Textured Premium
Giza Cotton Shirt. Its striking texture captures the essence of your zodiac sign. Made with premium
Giza cotton, it's light, breezy, and irresistible. Make a statement with this trendy and unique
shirt that promises to elevate your casual wardrobe game. Don't miss out on this starry delight!100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Dobby weave; Requiring a special loom attachment, have small, geometric, textured, frequently
repeated woven-in designs.
Medium weight fabric. Made for all climates.",1688984248
Battleship Gray Checkered Royal Oxford Shirt,"3,497"," Story Command attention with our Battleship Gray Checkered Royal Oxford Shirt. The classic
checkered pattern in battleship gray base exudes confidence and style. Crafted from premium royal
oxford fabric, this shirt offers a perfect blend of comfort and sophistication. Elevate your formal
or casual attire with this timeless wardrobe essential.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/10247-BLK_4_360x.jpg?v=1688983104, https://frenchcrown.in/cdn/shop/files/10247-BLK_4_800x.jpg?v=1688983104, https://frenchcrown.in/cdn/shop/files/10247-BLK_2_800x.jpg?v=1688983104, https://frenchcrown.in/cdn/shop/files/10247-BLK_5_800x.jpg?v=1688983104, https://frenchcrown.in/cdn/shop/files/10247-BLK_1_800x.jpg?v=1688983104, https://frenchcrown.in/cdn/shop/files/10247-BLK_6_800x.jpg?v=1688983104, https://frenchcrown.in/cdn/shop/files/10247-BLK_7_800x.jpg?v=1688983104, https://frenchcrown.in/cdn/shop/files/10247-BLK_8_800x.jpg?v=1688983104, https://frenchcrown.in/cdn/shop/files/10247-BLK_9_800x.jpg?v=1688983104, https://frenchcrown.in/cdn/shop/files/10247-BLK_11_800x.jpg?v=1688983104, https://frenchcrown.in/cdn/shop/files/ShirtCorel_c35607aa-1acc-4e8a-ba45-bb2ee7565e36_800x.jpg?v=1688983104",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Command attention with our Battleship Gray Checkered Royal Oxford Shirt. The classic checkered
pattern in battleship gray base exudes confidence and style. Crafted from premium royal oxford
fabric, this shirt offers a perfect blend of comfort and sophistication. Elevate your formal or
casual attire with this timeless wardrobe essential.100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Oxford weave:  Oxford textiles contain very fine textures and a weight that is just slightly heavier
than average. The basket type of weaving gives the fabric durable and breathable properties. The
fabric is a good resistance to abrasion and chemical agents. The more you wear and wash them, the
softer and softer they get. Last a lifetime while still wearing comfortably.
Medium weight fabric. Made for all climates.",1688983104
Ziggurat Blue with Multi-coloured (Patch Worked) Super Soft Premium Cotton Designer Shirt,"3,497"," Story Elevate your style with the Ziggurat Blue with Multi-colored (Patch Worked) Super Soft
Premium Cotton Designer Shirt. This exquisite shirt is a must-have addition to your wardrobe,
combining trendy design and luxurious comfort. Experience the perfect blend of style and comfort
with the Ziggurat Blue with Multi-colored (Patch Worked) Super Soft Premium Cotton Designer Shirt.
Make a fashion statement and showcase your unique personality. Add this wardrobe essential to your
collection today and elevate your style game to new heights.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/10184-P620_1_360x.jpg?v=1689162730, https://frenchcrown.in/cdn/shop/files/10184-P620_1_800x.jpg?v=1689162730, https://frenchcrown.in/cdn/shop/files/10184-P620_2_800x.jpg?v=1689162730, https://frenchcrown.in/cdn/shop/files/10184-P620_4_800x.jpg?v=1689162731, https://frenchcrown.in/cdn/shop/files/10184-P620_5_800x.jpg?v=1689162732, https://frenchcrown.in/cdn/shop/files/10184-P620_6_800x.jpg?v=1689162734, https://frenchcrown.in/cdn/shop/files/10184-P620_7_800x.jpg?v=1689162733, https://frenchcrown.in/cdn/shop/files/10184-P620_8_800x.jpg?v=1689162731, https://frenchcrown.in/cdn/shop/files/10184-P620_9_800x.jpg?v=1689162732, https://frenchcrown.in/cdn/shop/files/10184-P620_10_800x.jpg?v=1689162732",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Elevate your style with the Ziggurat Blue with Multi-colored (Patch Worked) Super Soft Premium
Cotton Designer Shirt. This exquisite shirt is a must-have addition to your wardrobe, combining
trendy design and luxurious comfort. Experience the perfect blend of style and comfort with the
Ziggurat Blue with Multi-colored (Patch Worked) Super Soft Premium Cotton Designer Shirt. Make a
fashion statement and showcase your unique personality. Add this wardrobe essential to your
collection today and elevate your style game to new heights.100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.",1689162730
