title,price,photo_url,description
BAR END MIRROR FOR ROYAL ENFIELD MOTORCYCLES (BLACK),"1,750.00",https://ridersarena.com/cdn/shop/files/1990401-1280x1000.jpg?v=1683816810&width=1946,"Give your motorcycle an authentic cafe racer styling, with fully homologated replacement mirrors. The bar end mirrors offer improved stability. This product is suitable for all models of Royal Enfield bikes. Please Note - Above Mentioned Products Are Replicas."
AXOR SLIPSTREAM BLACK RED,"7,524.00",https://ridersarena.com/cdn/shop/products/slipstreamred6-500x500.jpg?v=1674810440&width=1946,Features: CE certified standards to ICE/1144 AA EN17092-3:2020 Full leather Shin Protector Heel Protector Steel slider for toe protection Ankle Protector Lever Protector Air Vent Anti-slip sole
Chain and Sprocket kit for FZ v3.0/v2.0 Rear disc Fi - KIT NaR F316,"1,610.00",https://ridersarena.com/cdn/shop/products/AlphaKit_1.jpg?v=1679220678&width=1946,"Pack Contents one Rear Sprocket,Front Sprocket,Chain Suitable only for FZ V3/V2 REAR DISC Fi. Front Sprocket Reliable with high performance & longer life. Smooth operation & higher transmission accuracy. Anti-resistant coating with Superior quality. Anti-wear performance which lets vehicle move with full power. Produced with Hi-Tech accurate machining which reduces noise and provides smoother riding. The fitment of the product is as per OE specification. Heat treated and hand finished to perfection. Every sprocket goes through 18 production stages and 15 individual quality control checks before it is ready to leave the manufacturing facility. Rear Sprocket Sprockets are manufactured from carbon steel material with duly induction hardened teeth. Sprockets are only made using the best available materials. Zinc coating to provide better rust prevention. Induction hardening to improve wear resistance with outstanding performance. Shot blasted sprockets with improved surface fatigue strength. Sprockets are made of best surface protection treatment which enables to withstand dust and muddy ride with ease. Sprockets are of made with best position accuracy to ensure better fitment capabilities. Good surface finish that makes ride smoother."
TIREWELL TW-7001 12V Digital Tyre Inflator Auto Cutoff Portable Air Compressor with LED Light and 3 Different Nozzle (TW-7001),"1,950.00",https://ridersarena.com/cdn/shop/products/81N6PQEBtoL._SX522.jpg?v=1664652860&width=1946,"FASTER TYRE INFLATION: TIREWELL TW-7001 Digital Tyre Inflator is the trusty companion you need during emergency for your car or motorcycle. It can inflate a standard mid-sized tire from 0-35 psi in only 4.8 minutes. It makes inflating low and flat tires in emergency easy and more convenient. Never be stranded by a flat tire again. AUTO-OFF FUNCTION: You can pre-set a pressure and the tire inflator will automatically switch off once the pre-set pressure has been achieved, You don't have to worry about over-inflating your tires again, and the accurate pressure of tire will mean a more fuel-efficient drive. DIGITAL DISPLAY & LED LIGHTING: The offered air compressor is equipped with a high-precision LED display that will help you to calculate the required pressure values. Also, it features an emergency light to see clearly while you're reinflating your tire at night or making quick repairs on a dark lonely country road. LONG POWER CORD:  At 3 meters (10 feet) long, the power cord of the offered air compressor pump has been designed so that you can absolutely reach any of the four wheels and further, never be annoyed and inconvenienced again by those pesky air compressors that barely reach the back tires. ADDITIONAL NOZZLES AND ADAPTERS: TIREWELL Tire Inflator Air Compressor comes with additional accessories that are included for versatile use, making it easy for you to inflate car, bike, motorcycle, RV, SUV and ATV tires and also sports equipment and other inflatables."
NGK CR7EIX Iridum Spark Plug,788.00,https://ridersarena.com/cdn/shop/products/tvs-apache-rtr-160180-ngk-iridum-spark-plug-939012_1024x1024_4f72fd3e-3de9-4c6f-b381-348129c5429b.webp?v=1665060967&width=1946,"Spark Plug for TVS Apache RTR 160/180

Pack included with 

Part Number: CR7EIX

Model: NGK Iridium IX

Iridium spark plugs are globally the best performance category of spark plugs having superior technology. These spark plugs use very precious Iridium metal at the tip of center electrode of diameter 0.6mm. and has a thermo-edge design for central electrode. These features give anti carbon fouling performance, smoothest running, and excellent acceleration with increased mileage and are used and appreciated by most racing bikes and cars all over the world."
Auto Engina Super Meteor 650 Crash Guard (Black),"3,899.00",https://ridersarena.com/cdn/shop/files/9_grande_0d2b7eed-83c6-41c6-a5f7-3b76cab5c305.webp?v=1690543073&width=1946,"Product Dimensions (LxWxH) 220 x 80 x 270 Milimeter Material Mild steel Surface coat Powder coated Colours available Black Item weight 1.9 kg Tube sizes 27mm cold rolled steel tubes Hardware Connecting rods, Nuts & Bolts included Warranty One year product warranty (on manufacturing defects only) Manufacturer Auto Engina Motorshop Pvt. Ltd. Country of origin Made in India"
CRANK1 - Battery Front HARLEY DAVIDSON STREET ROD 750-CB14L-BS-CRANK1,"7,400.00",https://ridersarena.com/cdn/shop/products/CB-14L-BS-1.webp?v=1675158511&width=1946,Model: CB14L-BS Application Chart: (1) HARLEY DAVIDSON 1200 CUSTOM (2) HARLEY DAVIDSON STREET 750 (3)HARLEY DAVIDSON SUPERLOW 883 (4) HARLEY DAVIDSON IRON 883 (5) HARLEY DAVIDSON 48 (6) HARLEY DAVIDSON STREET ROD 750
Raida Bolt Motorcycle Jacket (RED),"5,650.00",https://ridersarena.com/cdn/shop/products/1.png?v=1664798679&width=1946,"Lightweight, sporty and protective, the Raida® BOLT jacket is tailor-made for all kinds of terrain. Reflective inserts throughout the jacket help you stay seen while riding at night. Additional features include an adjustable fit, a short connection zipper to attach the pants, and plenty of pockets both inside and outside of the jacket for storage on the go. Raida® BOLT Jacket is Designed, Developed & truly Made in India."
Battery For BMW GS1200-CB14S-CRANK1,"6,790.00",https://ridersarena.com/cdn/shop/files/CB-14S-2.webp?v=1723811049&width=1946,"CB14S is replacement of YTZ14S APPLICATIONS YEAR BMW HP2 SPORT/MEGAMOTO/ENDURO 2005-2011 BMW R1200GS 2013-2017 BMW R1200GS ADVENTURE 2008-2022 HONDA AFRICA TWIN 2016-2017 KTM ADVENTURE 1190CC 2013-2019 KTM ADVENTURE 990CC 2003-2013 KTM RC8 2009-2016 KTM SUPER ADVENTURE 1190CC 2013-2019 KTM SUPER ADVENTURE 990CC 2003-2013 KTM SUPER DUKE GT 2017-2019 KTM SUPER DUKE R 2021-2022 KTM SUPER ENDURO 2009-2011 KTM SUPERMOTO,SM R 2009-2013 TRIUMPH TIGER 800 2018-2020 TRIUMPH TIGER 1200 2015-2020 YAMAHA FZ1 & FZ1 FAZERR 2006-2015 YAMAHA VMAX 2009-2020 BENELLI 1130 2012-2020 SUZUKI HAYABUSA 2021-2024 Type: SMF (Sealed maintenance free) Dimensions :- Lenth: 150 mm Width: 87 mm Height: 111 mm Capacity: 12 Volt Amperes: 11.9 AH (10 HR) CCA(Cold cranking amperes): 225 Weight: 3.65 Kg CRANK1 SBK BATTERIES – the ultimate power source for your superbike! CRANK1 batteries use AGM-VRLA technology, making them 100% maintenance-free. No need for any care after installation and these are Specially designed with high Cold Cranking Amperes, CRANK1 batteries ensure your high CC engine roars to road effortlessly. With OEM sizes, CRANK1 batteries fit perfectly without any adjustments, just like the original ones from the manufacturer. so you can Enjoy peace of mind with a 1-year replacement warranty and an expected life of up to or more then 3 years and Depending on your riding pattern. CRANK1 batteries are perfect for Ducati, BMW, Harley, Triumph, Honda, Kawasaki, Suzuki, Aprilia, Yamaha, Benelli, and more. It has exceptional performance in all temperatures, from -30°C to 55°C, with 100% pre-delivery inspection ensuring reliability with Premium copper terminals ensure no corrosion, ever! IMPORTANT: Using unsuitable ordinary batteries can damage your super bike’s electronics. Choose wisely with CRANK1 for high cranking power and top performance."
KTM 390 Adventure clamp for Alpha & Delta,"1,099.00",https://ridersarena.com/cdn/shop/products/5b69b9cb83065d403869739ae7f0995e165812380103.jpg?v=1664961974&width=1946,This Maddog Light Mounts allows fitment of any LED Lights to KTM 390 Adventure . These light mounts comes with a unique Four point mounting system and avoids metal to metal contact and helps the clamps to securely grip on KTM 390 Adventure for all roads and Laser cut precision for super versatile and robust light mounting solution for offroading. This is specially made for Alpha & Delta lights. Also comes with a pair of number plate relocator on the Bike.
Rolon Premium - CHAIN LUBE,145.00,https://ridersarena.com/cdn/shop/products/l013chlub120-rolon-chain-lube---120-ml.jpg?v=1665749995&width=1946,Rolon Chain Lube Features Rolon Chain Lube Specially developed for automotive drive chains. Prevents ‘O’ rings and ‘X’ rings from becoming dry which will lead to their failure. Excellent penetration property ensures complete lubrication of Pin-Bush area in standard chains.
MT HUMMER B SOLID HELMET,"4,900.00",https://ridersarena.com/cdn/shop/files/MtHummerBSolidBlackGloss1.webp?v=1718449928&width=1946,"Classic-looking solid helmet now with ECE 22.06, the highest globally recognized safety standard. Also comes with DOT & ISI certifications, a molded polycarbonate shell, micrometric fasteners and many more features. Features: Shell High-impact molded polycarbonate for greater protection. First-in-class dual-density EPS for better impact absorption. Sleek and aerodynamic shell with a premium design and spoilers. Specially designed ventilation system to maximize airflow and to always keep the rider fatigue-free. Safety DOT (US) ECE R-22.06 (EU) ISI 2015 Micrometric fasteners for easy use even while wearing gloves. Visor Max vision pin lock ready visor and additionally available anti-fog inserts that provide clear vision during the rain or foggy weather. Equipped with MT’s QRS (quick release system) it facilitates the easy removal and attachment of the visor. Interior Made of hypoallergenic and wicking fabric that absorbs and dissipates the sweat from the skin to keep the rider comfortable. Laser-cut fabric for the ultimate fit. Removable and washable liners that allow you to keep your helmet clean and fresh Speaker pockets that facilitate third-party Bluetooth systems. Weight Coming in at just 1450(+/-50) grams, its weight is well distributed for the tourer."
FZ X TOP RACK - HT EXHAUST,"2,660.00",https://ridersarena.com/cdn/shop/files/Top-Rack-2-scaled.jpg?v=1718094363&width=1946,"Hitech YAMAHA FZ X top rack suitable for all kind of top boxes with multipoint fitment and stainless steel finish, we provide premium look and Powder coated finish"
C50Plus - BluArmor,"18,499.00",https://ridersarena.com/cdn/shop/files/C50_Plus_Box.webp?v=1740403601&width=1946,"Easier Controls 3 Button Modular Interface Wireless TStick HD Audio ""Tuned by BLU™"" Signature Sound Speakers Seamless Connectivity RIDEGRID™ 2.0 Mesh Intercom Technology eRIDEGRID Easy Mounting ClickDock Behind the helmet mounting to reduce wind drag All our regular features like 1.1 Km Line of Sight Self Healing Mesh IP67 Rating 16+ Hours Battery Life Over the Air Firmware Updates 360° App What's in the box 1 C50 Unit, 1 ClickDock Full Kit, 1 Speaker Kit with Harness, 1 Boom Mic, 1 Button Mic, 1 3 Button Module, 1 TStick Kit, 1 Charging Cable"
HJG Square 9 LED Fog Light with Wiring Harness and Mounts – Pair (120W),"3,699.00",https://ridersarena.com/cdn/shop/files/41H7V-4TBjL.jpg?v=1702392859&width=1946,The kit is designed for easy plug-and-play installation HJG 9 LED 120W Fog Lights With Wiring Harness Kit & Clamps
AXOR RETRO JET BUBBLE VISOR,500.00,https://ridersarena.com/cdn/shop/products/JetBubbleVisorMercury-500x500.jpg?v=1679300364&width=1946,1.       Internal Sun Visor 2.       Scratch Resistant
ADV Gloves - DS Apex | Quick-Dry - Tiivra,"3,099.00",https://ridersarena.com/cdn/shop/files/adv-ds-apex-listing-1.webp?v=1740577600&width=1946,Superior Palm Protection Silicone grip and a TPU palm slider for a firm grip along with a smooth landing in case of a sliding event Snug Fit Velcro closure to ensure a snug and secure fit Ultimate Knuckle Protection TPR Knuckle protectors
SMK TYPHOON GLOSS BLACK (GL 200),"4,620.00",https://ridersarena.com/cdn/shop/products/image_effb8e21-aa6e-42e5-ad9f-24d14ebe72ad.png?v=1679030146&width=1946,"SMK Typhoon is a full face helmet with a compact and aerodynamic shell design appeals to sports tourers and daily commuters alike! The Typhoon range of helmets from SMK comes with industry-leading safety and comfort features. Enhanced with amazing graphics or plain solid colors, it gives you the option to pick one that matches your lifestyle! A complete ventilation system with vents on the mouth area, on the sides and top keeps you cool and comfortable on long rides. Original Pinlock® ready visor with an easy-to-use inner sun visor lets you enjoy your rides in total safety under all weather conditions. Technical Specification: Homologation: ECE 22-05 &  ISI CERTIFIED Integrated rear spoiler Multiple Density EPS Proudly Made in India Breath Deflector Included Chin Curtain Included Weight: 1600 grams approximately Inner: Breathable, hypoallergenic liners Neck roller Fully removable and washable. Resil coated comfort liner. Antistatic Moisture Controlled Fabric Retention system: Equipped with a practical quick release buckle for micro metric adjustment. Air Ventilation: Chin Air Vents Channeled Exhausts Hot Air Rear Exhausts Top Air Vents Visor: Scratch-resistant Wide Vision UV Resistant Quick Release Visor Mechanism Pinlock Ready Note: SMK TYPHOON Full Face Helmets will come with Pinlock Systems ® Original P30 Anti Fog Clear Lens Included. Note : Images / Videos shown are for illustration purpose. Actual look, features and colors may vary as per manufacturer's updates without any further discretion."
Microfibre Cloth (800 GSM) (Set of 3),349.00,https://ridersarena.com/cdn/shop/products/image_ee7b7fb6-12f4-47a1-8909-86a837218371.jpg?v=1677877067&width=1946,"800 GSM- SUPER THICK CAR CLOTH: High density, Thick lint, very soft and does not damage a paint of the car. Strong water absorption, a piece of cloth can absorb up to 10 times their own weight of water, greatly reducing the drying time LINT-FREE & SCRATCH-FREE: The car microfiber drying towels are soft and durable, not scratch cars paint and not leave scratches or lint on glass or mirrors. Made of non-abrasive and silk edging provide an extra layer of scratch-free protection. SUPER STRONG WATER ABSORPTION: Up to 800gsm density, the microfiber cleaning cloth is not only super soft and incredibly water absorption capacity but also dries quickly. No lint, antipilling, no fading after washing. Machine washable. REUSABLE: PrimAlite Ultra-thick car cleaning towels are absolute premium product for Washing, Drying, Polishing, Detailing and Waxing, Cleaning the Glass, Furniture, Floor, windows, glasses, mirrors, dishes and other household wares, without worrying about scratch your car, motorcycle paints or other surfaces.leaning, Vehicles Cleaning, Commercial Use. Washing Instructions: 1. Wash it before initial use is highly recommended to avoid fluffing, as the towels may accidentally absorb some fluff when producing. But no need to worry about such problem after that. 2. Don't use any fabric softener when washing. Hand-wash and machine-wash both are ok. PLEASE NOTE : THE COLOUR OF THE CLOTH MAY VARY"
Light Mounts,"1,199.00",https://ridersarena.com/cdn/shop/products/6c4b761a28b734fe93831e3fb400ce87156682681226.jpg?v=1664960918&width=1946,"This Maddog Light Mounts allows fitment of any LED Lights to engine guards, crash bars, or any tube 16mm-38mm (0.629in-1.5in) in diameter. These light mounts come with  a unique rubber padding will protect from metal to metal contact and also helps the clamps to securely grip a wide range of tube diameters and include an optional, fully rotatable and 3-D Axis mounting shelf to create a super versatile and robust light mounting solution. These clamps are intended for mounting lights to OEM or aftermarket crash bars, handlebars and frame tubes commonly found on adventure bikes, dual sport bikes, ATVs and snowmobiles. The clamps allow the lights to be positioned to the inside of the bars, ensuring they will be protected in a tip over."
"APOLLO 120/80-17 TRAMPLR ST (Rear, Tubeless)","2,581.00",https://ridersarena.com/cdn/shop/files/0002909_tramplr-st_550.png?v=1691495731&width=1946,Please Note : Shipping costs will be communicated as per actuals after order confirmation. Suitable For : Bajaj Pulsar 180 DTS-I Bike Tyres Bajaj Pulsar 220F Bike Tyres
MADDOG Switch,599.00,https://ridersarena.com/cdn/shop/products/e3796ae838835da0b6f6ea37bcf8bcb716195011172.jpg?v=1664960560&width=1946,Maddog Switch is a plug-play accessories for all the auxiliary and ancillary electrical equipments for motorbike . With  a dual mounting option and backlight.
INNOVV K5 DASH CAM,"45,000.00",https://ridersarena.com/cdn/shop/products/4a7279_0da5393fabda41b196c8c5a3c00d9f37_mv2.webp?v=1671547792&width=1946,"Key Features 4K Ultra HD & 1080P Full HD Recording Dual-band Wi-Fi (2.4Ghz/ 5.0Ghz) Supported Smart Remote Control & Full-featured INNOVV App Stylish Appearance & IP67 Waterproof Industry-leading 5Hz GPS Receiver Product Details DVR Dimension: 52*48*25 mm Front Camera Dimension: 52*48*22 mm(Integrated with DVR) Rear Camera Dimension: Dia 25*53.3 mm Length of Video Cable: 3.0 Meter/9.84 Feet(Rear) Field of View(FOV): 120° Storage: TF card (Support up to 512GB) Maximum Resolution: 4K(Front) and 1080P(rear) Video format: MP4/TS Items in Package 1 x Front Camera (Integrated with DVR) 1 x Rear Camera (3.0 meter long video cable) 1 x Remote Control 1 x GPS Module 1 x External Microphone 1 x 12V/5V Converter 1 x Rear Camera Mount 1 x DVR/Remote Control Mount 1 x User Guide 1 x Spare Part Package (3M double-sided tape, waterproof rings, and thumb screws)"
Raida Frigate Jacket | Navy Blue,"8,299.00",https://ridersarena.com/cdn/shop/files/1_08de9d76-75c5-464f-a40a-e4b12a8311eb.webp?v=1686645401&width=1946,"Protection i) Elbow: Safe-Tech | CE Level 2 | T+T- Approved ii) Shoulder: Safe-Tech | CE Level 2 | T+T- Approved iii) Back: Safe-Tech | CE Level 2 | T+T- Approved iv) Titanium Sliders at shoulders for added protection v) Chest: HD EVA Foam Pad Liners i) External Waterproof Seam-sealed Rain Liner ii) Practical Thermal Base Layer Material i) 600D PU Coated Polyester fabric ii) 3D Polyester Air Mesh iii) YKK® Zippers throughout iv) Soft Neoprene trims on Collar Pockets i) 2 Side Pockets on the outer shell ii) 1 Mobile Pocket with Velcro closure on the inner lining iii) 1 Open Wide Pocket on the inner lining Other Features i) 3M® Laminated Reflective on Chest & Arms ii) 3M® Reflective Logo on Back iii) YKK® Pant Connection Zipper iv) Adjustable Elbow & Waist for Comfort fit. v) Accordion stretch panels on elbows and shoulder for Flexibility vi) Button-less Collar to accommodate all kinds of neck vii) Regular Fit viii) Made In India In the 17th century, a frigate was any warship built for speed and maneuverability, Main Role of a frigate was to protect. As the name describes, Raida® Frigate Jacket also plays a vital role in protecting our riders to the very best. Elegant design in nature and yet stylish enough to be noticeable on the road."
BRAKE PAD FOR REAR HERO XPULSE 200 -CRM281-CRANK1,"1,083.00",https://ridersarena.com/cdn/shop/files/CRM281_jpg.webp?v=1725969029&width=1946,"APPLICATIONS POSITION SUZUKI GIXXER 150 Rear HERO XPULSE 200 Rear HERO XPULSE RALLY Rear Ceramic brake pads are made from a combination of ceramic fibers, non-ferrous filler materials. This composition is known for its ability to withstand certain temperatures and provide consistent braking performance. REDUCED BRAKE DUST: Ceramic brake pads tend to produce less brake dust compared to organic brake pads. This can help keep your motorcycle’s wheels cleaner. QUIETER OPERATION: Ceramic brake pads often produce less noise during braking compared to some other types of brake pads. This can contribute to a quieter and more comfortable riding experience. SMOOTH BRAKING: Ceramic brake pads provide smooth and consistent braking performance. LONGER LIFESPAN: Ceramic brake pads are known for their durability and longer lifespan compared to organic brake pads. This can result lower maintenance costs over time. PERFORMANCE IN WET CONDITIONS: Ceramic brake pads generally perform well in wet conditions. They maintain good braking efficiency even when wet. DISC FRIENDLY: The brake pads offers longer disc life becouse of less harder meterial. Riders should consider their specific riding style, preferences, and budget when choosing the right brake pads for their motorcycles. CRANK1 superior presentation Ceramic brake pads match or surpass OEM items. Whether you pick sintered or clay brake pads, you will partake in the products of over many years of cautious consideration regarding accuracy aspects and material arrangement. CRANK1 Ceramic brake pads comprise of aramid fiber, metallic fiber, fired powder, abrasives and ointments. These materials are blended in with details of phenolic sap to frame the brake pads. Higher Heat opposition dependability, benefit of longer slowing down life High level materials which can lessen the commotion and vibration with the goal that you can feel simple and agreeable to stop ceramic compound appropriate for every weather pattern Features: HH Rated Brake Pads Great Initial Bite Super Stop Great Wet Handling Expanded Life Less Brake Dust"
INNOVV K3 DASH CAM,"36,000.00",https://ridersarena.com/cdn/shop/products/4a7279_eaf2a6d9d3644cfb92b1217e384a66c2_mv2.webp?v=1671548175&width=1946,"Key Features 1080P Full HD Recording External Microphone Input Smart Remote Control & Full-featured INNOVV App Stylish Appearance & IP67 Waterproof Easy & Discreet Installation Product Details DVR Dimension: 80*56*15 mm Camera Dimension: Dia 25*53 mm(Front and Rear) Length of Video Cable: 2.0 Meter/6.5 Feet(Front), 1.5 Meter/4.9 Feet(Rear) Field of View(FOV): 120° Storage: TF card (Support up to 256GB) Video Resolution: F: 1080p at 30FPS + R:1080P at 30 FPS, F: 720P at 60FPS + R: 720P at 60FPS Video format: MP4/TS Items in Package 1 x DVR 1 x Front Camera (2.0 meter long video cable) 1 x Rear Camera (1.5 meter long video cable) 1 x Remote Control 1 x GPS Module 1 x External Microphone 1 x 12V/5V Converter 2 x Camera Mounts 1 x User Guide Accessories ( 3M double-sided tape, waterproof rings)"
BOBO BM6 Jaw-Grip Bike Phone Holder (with Fast 15W Wireless Charger) Motorcycle Mobile Mount,"2,899.00",https://ridersarena.com/cdn/shop/files/BB-BM-006-001001.jpg?v=1684396806&width=1946,Не найдено
AntiFog Visor Insert Film Axor (Universal),715.00,https://ridersarena.com/cdn/shop/products/image_a6b0c2dd-fc49-4c16-800b-64c5eb1eed55.png?v=1678986271&width=1946,"AX-F180 universal Anti-Fog Insert film uses NANO technology processed over TAC-TriAcetate, which is completely different with the normal dipping/ sprays anti-fog film. AX-F180 anti-fog film is two-sided anti-fog function which can gives rider an ultra- high transparency, ultra-clear, less rainbow pattern and permanent anti-fog function vision. Why we need anti-fog? The fogged-up condition would annoy you in the road riding, car driving, might disrupt vision make for a frustrating swimming, skiing or any sports you take. The fogged-up condition is not only annoying but arise many unexpected difficulties in your life. The superb clear, high clarity long-distance riding with full face helmet experience you never had before."
CRANK1 -  Battery For TRIUMPH THUNDERBIRD STORM-CB20L-BS-CRANK1,"8,075.00",https://ridersarena.com/cdn/shop/products/4-1-min-1_dd1512b6-469b-4643-ad77-2945f5ad9b66.webp?v=1675074979&width=1946,Model: CB20L-BS Application Chart: (1) HARLEY DAVIDSON FATBOY (2) TRIUMPH ROCKET III 2300CC (3) TRIUMPH THUNDERBIRD STORM (4) HONDA GOLD WING (5) TRIUMPH TIGER EXPLORER 1200 (6) INDIAN CHIEFTAIN DARK HORSE (7) HARLEY DAVIDSON STREET BOB 1745CC (8) HARLEY DAVIDSON FAT BOB (9) HARLY DAVIDSON BREAKOUT 1690
LEG GUARD FOR SHINE (BS4),649.00,https://ridersarena.com/cdn/shop/products/Speedwav-Bike-Safety-Leg-Guard-SDL822174874-1-4113d.jpg?v=1676803822&width=1946,"Custom fit as per bike, provides leg protection. Fits perfectly to the chassis of the vehicle. It needs to be installed with the help of metal clips and screws which are included in the price. Please Note : This leg guard will not fit in SHINE BS6."
KORDA DISCOVERY SOLID MODULAR HELMET,"6,175.00",https://ridersarena.com/cdn/shop/files/Korda-discovery-wave-modular-helmet-1.webp?v=1718377249&width=1946,"The Korda Discovery is the ideal modular helmet for the long road. It's comfortable, and stylishly designed and its weight is well-distributed to help prevent fatigue. Features: Shell Injected polycarbonate shell for solid protection. Detailed aerodynamic shell study. Wind tunnel tested. Multiple vents for efficient ventilation while riding. Safety ECE R-22.05 (EU) ISI 2015 EU Ratchet fasteners for easy fastening and unfastening even while gloved. Metal-to-metal modular locking mechanism for maximum safety. Visor Advanced fog-resistant coating. Advanced clear edge-to-edge vision even in foggy weather conditions with Pinlock ready max vision clear visors which are separately available. Spring-activated Internal Sun Visor for cozy mile-munching in the harsh sun. Pivoting mechanism for perfect visor seal. Korda Quick Release System (QRS) helps in removing and replacing the visor effortlessly. Interior Hypoallergenic and dry-fit interiors for refined sweat-wicking and drying. Lockable Modular jaw in the open position. Easily removable and washable interior linings - Improves shelf life. Built-in speaker pockets for a communication system. Weight At a weight of 1550 (+/-50) grams, it is one of the lightest dual-visor modular helmets in India."
Royal Enfield Himalayan Brake Pads (Ceramic),"1,424.00",https://ridersarena.com/cdn/shop/products/royal-enfield-himalayan-rear-brake-pad-ceramic-425956_1024x1024_cc91c84a-15da-4949-98cb-8be2c6f5064f.jpg?v=1666946459&width=1946,"Vesrah’s high performance brake pads match or exceed OEM products. Whether you choose sintered or ceramic pads, you will enjoy the fruits of more than seven decades of careful attention to precision dimensions and material composition. Ceramic pads consist of aramid fiber, metallic fiber, ceramic powder, abrasives and lubricants. These materials are mixed with formulations of phenolic resin to form the brake pad. This is where 70 years of our accumulated know-how and experience comes into play."
AXOR SLIPSTREAM BLACK BLUE,"7,524.00",https://ridersarena.com/cdn/shop/products/SlipstreamBlue-500x500.png?v=1674903219&width=1946,"With a durable upcycled leather outer shell for comfort and fit and incorporating a host of advanced protective features with CE certification, Features CE certified standards to ICE/1144 AA EN17092-3:2020 Full leather Shin Protector Heel Protector Steel slider for toe protection Ankle Protector Lever Protector Air Vent Anti-slip sole"
LS2 FF800 Storm II Faster Titanium Helmet - Matt Red,"11,000.00",https://ridersarena.com/cdn/shop/files/1-40_4bee7015-7474-4bce-b649-c4c406b352b8.webp?v=1737463542&width=1946,"Touring helmet to enjoy city roads or highways. Shell made of KPA for greater lightness and safety. Maximum ventilation with its large upper air intake. Anti-scratch visor prepared for the anti-fog system, Pinlock Max Vision, and drop-down sun visor. TECHNICAL SPECIFICATIONS SHELL: Certified European ECE 22.06 & ISI as per Indian BIS IS 4151:2015 GR 1530 ± 50 XS – 3XL KPA 3 Shells Oval GENDER Unisex COMFORT: Removable and Washable Breathable Hypoallergenic Laser-Cut Foam Chin Curtain VISOR: Pinlock® 70 Max Vision™ Included Twin Visor System Scratch Resistant UV Resistant Quick Release System SECURITY: Double D Ring Reinforced Chin Strap Reflective Safety Patch Multi-Density EPS VENTILATION: Top Vent Chin Vent Chin and top vents Exhaust Vents Channelled EPS Breath Deflector Manual: View SIZE CHART: ADULT HEAD Size Circumference in Centimeters (CM) SIZES (CM) XXS 51-52 XS 53-54 S 55-56 M 57-58 L 59-60 XL 61-62 XXL 63-64 3XL 65-66 4XL 67-68"
SMK - TYPHOON,"4,890.00",https://ridersarena.com/cdn/shop/products/1698_2869.png?v=1663571124&width=1946,"SMK Typhoon Motorhead is a full face helmet with a compact and aerodynamic shell design appeals to sports tourers and daily commuters alike! The Typhoon range of helmets from SMK comes with industry-leading safety and comfort features. Enhanced with amazing graphics or plain solid colors, it gives you the option to pick one that matches your lifestyle! A complete ventilation system with vents on the mouth area, on the sides and top keeps you cool and comfortable on long rides. Original Pinlock® ready visor with an easy-to-use inner sun visor lets you enjoy your rides in total safety under all weather conditions."
ROYAL ENFIELD SUPER METEOR 650 - BACK CARRIER,"2,550.00",https://ridersarena.com/cdn/shop/files/1_713x_29dfbd22-6649-4f5f-bbbf-d7442e27b87b.webp?v=1702393716&width=1946,"* Made with Mild Steel 3 mm thickness . * CNC laser cut technology for the precision finish of the  Top plate of 3mm to carry any top boxes or your luggage bags available in the market. * Comes with all stainless steel nuts and bolts giving you lifetime warranty. * Plug and play product, no cutting & no bending required. * Texture powder coat finish. * Back rest needs to be bought seperately at additional cost."
Saddle Bag for Bike Scoyco (50 Ltrs),"3,399.00",https://ridersarena.com/cdn/shop/products/image_b343c8ac-4982-4ba9-b47f-4aa1dc0b20d7.jpg?v=1678992253&width=1946,"Small Scoyco -50 ltr Saddle Bags are made from high-quality leather and have been designed to fit most motorcycles. They are available in black Color. These saddlebags are ideal for storing small items like cell phones, wallets, sunglasses, etc. And It's more compatible for all riders."
